,zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic
494,38313,"Jackson, TN",Central,3.6,133.0,20.3,21.1,0.0,,,Top 25% of geographies,0.0,98.0,97.9,100.0,,,Top 25% of geographies,20.9,110.0,12.0,32.0,66.0,20.0,6.0,14.0,,,,,,2.0,2.0,,,,,,,1607738.0,178140.0,546342.0,883256.0,168746.0,51208.0,117538.0,,,,,,43600.0,43600.0,,,,,,,92.2,91.8,100.0,,,51-75% of geographies,22.7,9.0,,,51-75% of geographies,26-50% of geographies,,
495,38315,,Outlying,6.2,251.0,20.4,20.2,11.2,,23.6,Top 25% of geographies,-12.1,84.5,87.6,56.9,,99.5,51-75% of geographies,-25.8,100.0,8.0,36.0,56.0,26.0,6.0,20.0,,2.0,,2.0,,,,,,,,,,1998340.0,66902.0,563624.0,1367814.0,321886.0,25236.0,296650.0,,19556.0,,19556.0,,,,,,,,,,89.5,88.8,89.2,,100.0,51-75% of geographies,10.8,7.8,,17.4,Bottom 25% of geographies,26-50% of geographies,,51-75% of geographies
496,38316,"Jackson, TN",Outlying,3.0,86.0,12.2,10.2,48.8,,84.6,51-75% of geographies,22.1,80.2,79.9,69.7,,37.0,51-75% of geographies,6.4,188.0,2.0,44.0,142.0,34.0,2.0,32.0,,,,,,,,,,,,,,3766023.0,15830.0,1122168.0,2628026.0,848464.0,15830.0,832634.0,,,,,,,,,,,,,,81.1,81.6,87.2,,100.0,Bottom 25% of geographies,10.1,31.4,,21.4,Bottom 25% of geographies,51-75% of geographies,,51-75% of geographies
497,38317,,Outlying,6.1,157.0,17.5,18.4,6.1,0.0,100.0,51-75% of geographies,-35.5,82.6,80.5,96.5,100.0,,51-75% of geographies,0.9,66.0,6.0,8.0,52.0,4.0,,4.0,,,,,,,,,,,,,,699285.0,108336.0,81420.0,509530.0,72670.0,,72670.0,,,,,,,,,,,,,,78.1,77.4,75.0,100.0,100.0,Bottom 25% of geographies,14.1,13.6,0.0,,Bottom 25% of geographies,26-50% of geographies,Bottom 25% of geographies,
498,38318,,Outlying,24.7,135.0,14.4,15.9,0.0,,100.0,51-75% of geographies,,79.2,81.7,,,0.0,51-75% of geographies,,16.0,,4.0,12.0,,,,,,,,,,,,,,,,,316658.0,,91600.0,225058.0,,,,,,,,,,,,,,,,,91.0,91.7,100.0,,0.0,51-75% of geographies,25.3,0.0,,0.0,51-75% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
499,38320,,Outlying,2.2,234.0,16.7,16.8,9.5,0.0,0.0,51-75% of geographies,-22.5,71.1,71.4,77.3,,,26-50% of geographies,-10.4,594.0,70.0,136.0,388.0,150.0,52.0,96.0,2.0,,,,,2.0,,2.0,,,,,,25789324.0,1519697.0,6145955.0,18123672.0,4951794.0,947524.0,3915740.0,88530.0,,,,,41664.0,,41664.0,,,,,,84.7,84.0,88.1,100.0,100.0,26-50% of geographies,13.6,17.1,,0.0,Bottom 25% of geographies,51-75% of geographies,,Bottom 25% of geographies
500,38321,,Outlying,6.7,176.0,19.4,19.9,14.2,0.0,,Top 25% of geographies,14.2,82.8,83.1,80.5,,,51-75% of geographies,26.5,84.0,6.0,22.0,56.0,14.0,6.0,8.0,,4.0,,4.0,,,,,,,,,,769864.0,37208.0,195084.0,537572.0,128142.0,37208.0,90934.0,,9686.0,,9686.0,,,,,,,,,,71.5,70.7,80.1,100.0,,Bottom 25% of geographies,8.0,5.2,,,Bottom 25% of geographies,26-50% of geographies,,
501,38326,,Outlying,0.0,0.0,6.4,6.5,,,0.0,26-50% of geographies,,81.3,81.6,,,100.0,51-75% of geographies,,204.0,30.0,78.0,96.0,38.0,14.0,24.0,,,,,,,,,,,,,,7721792.0,1330842.0,3653168.0,2737780.0,1775799.0,118774.0,1657025.0,,,,,,,,,,,,,,86.2,86.4,,,0.0,26-50% of geographies,19.0,,,0.0,26-50% of geographies,,,Bottom 25% of geographies
502,38327,,Outlying,1.2,6.0,30.1,29.3,100.0,,100.0,Top 25% of geographies,,86.5,88.7,0.0,,0.0,Top 25% of geographies,,52.0,14.0,12.0,26.0,8.0,6.0,2.0,,,,,,,,,,,,,,1979472.0,741910.0,891282.0,346280.0,73354.0,55512.0,17842.0,,,,,,,,,,,,,,64.9,65.6,0.0,,0.0,Bottom 25% of geographies,5.8,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
503,38328,,Outlying,0.0,0.0,2.5,2.9,,,0.0,Bottom 25% of geographies,,95.3,95.1,,,99.1,Top 25% of geographies,,78.0,2.0,28.0,48.0,28.0,2.0,26.0,,,,,,,,,,,,,,776600.0,18264.0,278726.0,479610.0,289400.0,18264.0,271136.0,,,,,,,,,,,,,,87.6,86.1,,,100.0,26-50% of geographies,14.9,,,0.0,26-50% of geographies,,,Bottom 25% of geographies
504,38329,,Outlying,3.6,116.0,12.7,12.6,34.5,,10.9,51-75% of geographies,18.5,83.9,86.0,83.9,,41.9,51-75% of geographies,17.7,286.0,30.0,62.0,194.0,48.0,10.0,38.0,,,,,,4.0,4.0,,,,,,,5172210.0,699710.0,2469201.0,2003298.0,2078368.0,270370.0,1807998.0,,,,,,84246.0,84246.0,,,,,,,82.0,81.5,65.5,,57.6,26-50% of geographies,16.4,0.0,,0.0,26-50% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
505,38330,"Jackson, TN",Outlying,15.1,612.0,19.4,11.8,49.3,0.0,2.0,Top 25% of geographies,4.3,68.0,74.1,18.6,0.0,84.0,26-50% of geographies,-36.0,230.0,14.0,24.0,192.0,14.0,6.0,8.0,,2.0,,2.0,,,,,,,,,,5414091.0,103532.0,475762.0,4834798.0,174738.0,21484.0,153256.0,,12180.0,,12180.0,,,,,,,,,,82.5,81.5,81.9,100.0,100.0,26-50% of geographies,18.1,7.3,0.0,12.5,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies,26-50% of geographies
506,38332,"Jackson, TN",Outlying,0.0,0.0,15.2,14.9,,,,51-75% of geographies,,92.8,92.8,,,,Top 25% of geographies,,54.0,6.0,24.0,24.0,12.0,6.0,6.0,,,,,,,,,,,,,,912213.0,23272.0,438037.0,450902.0,114628.0,23272.0,91356.0,,,,,,,,,,,,,,80.2,80.3,,,,Bottom 25% of geographies,8.5,,,,Bottom 25% of geographies,,,
507,38333,,Outlying,0.0,0.0,19.6,19.6,,,,Top 25% of geographies,,67.0,67.0,,,,26-50% of geographies,,26.0,,10.0,16.0,10.0,,10.0,,,,,,,,,,,,,,718558.0,,87056.0,631502.0,87056.0,,87056.0,,,,,,,,,,,,,,57.7,57.7,,,,Bottom 25% of geographies,7.6,,,,Bottom 25% of geographies,,,
508,38334,,Outlying,3.2,57.0,9.9,10.8,0.0,,0.0,26-50% of geographies,-100.0,91.5,94.1,100.0,,44.1,Top 25% of geographies,,74.0,6.0,26.0,42.0,10.0,,10.0,,,,,,4.0,,4.0,,,,,,1494830.0,117248.0,435700.0,941882.0,139654.0,,139654.0,,,,,,33636.0,,33636.0,,,,,,87.1,85.9,100.0,,100.0,26-50% of geographies,15.4,59.6,,8.8,26-50% of geographies,Top 25% of geographies,,26-50% of geographies
509,38337,"Jackson, TN",Outlying,10.8,127.0,14.0,11.6,15.0,0.0,2.4,51-75% of geographies,-1.6,77.2,76.7,81.0,,100.0,26-50% of geographies,30.9,84.0,4.0,32.0,48.0,18.0,4.0,14.0,,2.0,,2.0,,,,,,,,,,1859298.0,10980.0,941288.0,907030.0,803578.0,10980.0,792598.0,,5830.0,,5830.0,,,,,,,,,,86.3,84.6,99.2,100.0,82.9,26-50% of geographies,28.5,24.8,0.0,29.6,51-75% of geographies,51-75% of geographies,Bottom 25% of geographies,51-75% of geographies
510,38339,,Outlying,21.7,135.0,18.0,23.4,3.7,,,Top 25% of geographies,3.1,67.2,64.5,60.7,,,26-50% of geographies,4.4,60.0,6.0,24.0,30.0,18.0,6.0,12.0,,2.0,,2.0,,,,,,,,,,994500.0,30142.0,539912.0,424446.0,307286.0,30142.0,277144.0,,4756.0,,4756.0,,,,,,,,,,83.6,83.8,79.3,,,26-50% of geographies,28.8,6.7,,,51-75% of geographies,26-50% of geographies,,
511,38340,"Jackson, TN",Outlying,15.0,1763.0,17.0,11.7,41.2,30.9,5.4,51-75% of geographies,6.2,70.8,72.1,64.7,0.0,51.9,26-50% of geographies,16.7,562.0,70.0,178.0,314.0,68.0,24.0,42.0,2.0,14.0,10.0,4.0,,8.0,4.0,4.0,,4.0,,2.0,2.0,53737073.0,2509284.0,13862142.0,37365648.0,21316202.0,280372.0,1035830.0,20000000.0,215826.0,147498.0,68328.0,,93860.0,71180.0,22680.0,,27236.0,,12236.0,15000.0,88.1,90.3,80.0,100.0,83.9,26-50% of geographies,22.1,4.3,60.5,9.4,26-50% of geographies,26-50% of geographies,51-75% of geographies,26-50% of geographies
512,38341,,Outlying,4.2,94.0,21.3,21.6,18.1,0.0,0.0,Top 25% of geographies,-3.9,85.1,84.9,97.9,,32.2,51-75% of geographies,97.9,102.0,4.0,28.0,70.0,16.0,,16.0,,,,,,,,,,,,,,2961611.0,106162.0,398083.0,2457366.0,315115.0,,315115.0,,,,,,,,,,,,,,76.7,75.6,100.0,100.0,93.4,Bottom 25% of geographies,9.9,0.0,0.0,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
513,38342,,Outlying,5.1,67.0,25.8,27.3,0.0,,100.0,Top 25% of geographies,-55.4,72.8,75.3,99.6,,,26-50% of geographies,29.6,42.0,8.0,8.0,26.0,12.0,8.0,4.0,,2.0,,2.0,,,,,,,,,,507348.0,99486.0,37214.0,370650.0,128232.0,99486.0,28748.0,,1622.0,,1622.0,,,,,,,,,,77.5,79.2,26.9,,100.0,Bottom 25% of geographies,12.2,22.2,,0.0,Bottom 25% of geographies,51-75% of geographies,,Bottom 25% of geographies
514,38343,"Jackson, TN",Outlying,23.4,3690.0,17.1,12.9,24.5,0.0,37.8,51-75% of geographies,-3.3,65.9,75.7,46.5,,48.3,Bottom 25% of geographies,-13.1,1072.0,116.0,294.0,662.0,146.0,48.0,98.0,,66.0,18.0,44.0,4.0,18.0,6.0,12.0,,,,,,38833180.0,2367564.0,12644006.0,23821610.0,3141060.0,771382.0,2369678.0,,1878568.0,369548.0,1466556.0,42464.0,891741.0,686350.0,205391.0,,,,,,86.6,89.5,78.5,36.5,83.3,26-50% of geographies,23.0,7.8,86.5,11.4,51-75% of geographies,26-50% of geographies,Top 25% of geographies,26-50% of geographies
515,38344,,Outlying,8.7,761.0,23.4,20.4,42.0,,0.0,Top 25% of geographies,-12.2,69.9,73.6,37.4,,100.0,26-50% of geographies,-7.1,534.0,38.0,70.0,426.0,56.0,22.0,30.0,4.0,6.0,,6.0,,,,,,,,,,14829447.0,528148.0,1478333.0,12822966.0,1075690.0,272008.0,581482.0,222200.0,57852.0,,57852.0,,,,,,,,,,82.9,87.0,65.4,,96.1,26-50% of geographies,24.2,3.8,,0.0,51-75% of geographies,26-50% of geographies,,Bottom 25% of geographies
516,38345,,Outlying,0.0,0.0,11.0,8.8,,,0.0,51-75% of geographies,,82.6,82.6,,,100.0,51-75% of geographies,,110.0,16.0,30.0,64.0,46.0,14.0,30.0,2.0,,,,,,,,,,,,,1398398.0,465031.0,310850.0,622516.0,764416.0,445031.0,310850.0,8534.0,,,,,,,,,,,,,68.3,67.5,,,100.0,Bottom 25% of geographies,15.7,,,0.0,26-50% of geographies,,,Bottom 25% of geographies
517,38347,"Jackson, TN",Outlying,0.0,0.0,15.6,15.6,,,,51-75% of geographies,,82.9,82.9,,,,51-75% of geographies,,12.0,,6.0,6.0,2.0,,2.0,,,,,,,,,,,,,,109772.0,,75046.0,34726.0,22780.0,,22780.0,,,,,,,,,,,,,,100.0,100.0,,,,Top 25% of geographies,6.5,,,,Bottom 25% of geographies,,,
518,38348,,Outlying,11.3,99.0,3.9,1.2,18.2,,0.0,Bottom 25% of geographies,-7.4,87.0,85.3,99.8,,0.0,Top 25% of geographies,-0.1,40.0,8.0,8.0,24.0,6.0,4.0,2.0,,,,,,,,,,,,,,739550.0,278284.0,147594.0,313672.0,136222.0,27472.0,108750.0,,,,,,,,,,,,,,80.9,86.7,33.3,,100.0,Bottom 25% of geographies,12.5,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
519,38351,,Outlying,10.6,1908.0,17.8,16.4,19.7,0.0,17.5,Top 25% of geographies,-23.4,69.2,71.6,57.7,0.0,60.0,26-50% of geographies,13.9,1380.0,210.0,470.0,700.0,462.0,176.0,280.0,6.0,26.0,2.0,24.0,,10.0,2.0,8.0,,18.0,4.0,12.0,2.0,55943132.0,4820738.0,20824635.0,30297756.0,14806892.0,4308316.0,8378246.0,2120330.0,380254.0,11174.0,369080.0,,57790.0,3288.0,54502.0,,397696.0,44154.0,307342.0,46200.0,85.2,86.1,80.4,100.0,51.0,26-50% of geographies,13.9,4.3,0.0,14.7,Bottom 25% of geographies,26-50% of geographies,Bottom 25% of geographies,51-75% of geographies
520,38352,"Jackson, TN",Outlying,0.0,0.0,5.3,5.3,,,,Bottom 25% of geographies,,64.7,64.7,,,,Bottom 25% of geographies,,24.0,2.0,14.0,8.0,2.0,,2.0,,,,,,,,,,,,,,395000.0,41666.0,268283.0,85050.0,41666.0,,41666.0,,,,,,,,,,,,,,61.2,61.2,,,,Bottom 25% of geographies,7.1,,,,Bottom 25% of geographies,,,
521,38355,"Jackson, TN",Outlying,5.4,433.0,4.3,4.8,0.0,0.0,32.5,Bottom 25% of geographies,-20.9,79.5,78.5,98.5,,48.7,51-75% of geographies,52.8,356.0,40.0,96.0,220.0,44.0,8.0,36.0,,8.0,2.0,6.0,,2.0,,2.0,,,,,,9291899.0,639564.0,2544716.0,6107620.0,874974.0,60180.0,814792.0,,153518.0,36500.0,117018.0,,41664.0,,41664.0,,,,,,91.1,90.2,100.0,100.0,100.0,51-75% of geographies,30.7,7.5,43.1,4.1,51-75% of geographies,26-50% of geographies,26-50% of geographies,26-50% of geographies
522,38356,"Jackson, TN",Central,10.7,336.0,8.7,5.5,28.9,,,26-50% of geographies,-0.6,74.4,74.8,84.8,,,26-50% of geographies,16.0,74.0,6.0,22.0,46.0,8.0,,8.0,,8.0,2.0,6.0,,,,,,,,,,1467400.0,234310.0,412698.0,820392.0,207502.0,,207502.0,,136072.0,40684.0,95388.0,,,,,,,,,,90.2,89.9,81.5,,,51-75% of geographies,25.4,3.7,,,51-75% of geographies,26-50% of geographies,,
523,38357,,Outlying,2.1,67.0,17.7,18.2,0.0,,0.0,Top 25% of geographies,-100.0,86.9,86.1,98.5,,0.0,Top 25% of geographies,3.8,104.0,8.0,36.0,60.0,22.0,6.0,16.0,,,,,,,,,,,,,,2059337.0,142742.0,724464.0,1192132.0,411096.0,107238.0,303858.0,,,,,,,,,,,,,,89.5,91.2,98.5,,10.6,51-75% of geographies,7.9,0.0,,28.2,Bottom 25% of geographies,Bottom 25% of geographies,,51-75% of geographies
524,38358,"Jackson, TN",Outlying,16.7,2069.0,13.0,10.2,24.1,0.0,69.3,51-75% of geographies,1.8,67.1,69.6,56.8,100.0,100.0,26-50% of geographies,-9.4,886.0,94.0,220.0,572.0,124.0,38.0,86.0,,22.0,16.0,6.0,,4.0,4.0,,,,,,,42009858.0,3160122.0,13814457.0,25035278.0,6284628.0,1161801.0,5122827.0,,198396.0,142000.0,56396.0,,47548.0,47548.0,,,,,,,91.6,90.2,95.2,100.0,100.0,51-75% of geographies,20.1,10.1,0.0,0.0,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
525,38359,,Outlying,4.2,12.0,2.4,2.6,0.0,,0.0,Bottom 25% of geographies,,82.7,86.8,0.0,,,51-75% of geographies,,20.0,2.0,14.0,4.0,12.0,,12.0,,,,,,,,,,,,,,339272.0,42256.0,238400.0,58616.0,208560.0,,208560.0,,,,,,,,,,,,,,94.1,93.8,100.0,,100.0,Top 25% of geographies,6.3,0.0,,0.0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
526,38361,,Outlying,3.0,41.0,23.5,21.9,100.0,0.0,,Top 25% of geographies,,88.1,86.9,99.1,,,Top 25% of geographies,,46.0,4.0,18.0,24.0,8.0,2.0,6.0,,,,,,,,,,,,,,694609.0,141474.0,249525.0,303610.0,103725.0,11070.0,92655.0,,,,,,,,,,,,,,75.8,76.9,100.0,0.0,,Bottom 25% of geographies,35.2,48.8,0.0,,51-75% of geographies,Top 25% of geographies,Bottom 25% of geographies,
527,38362,"Jackson, TN",Central,28.6,306.0,6.0,4.7,6.5,0.0,0.0,26-50% of geographies,2.0,66.0,72.7,51.9,,,Bottom 25% of geographies,-41.4,64.0,6.0,20.0,38.0,10.0,,10.0,,6.0,,6.0,,2.0,,2.0,,,,,,1628856.0,91982.0,665578.0,871296.0,290726.0,,290726.0,,124996.0,,124996.0,,20826.0,,20826.0,,,,,,100.0,100.0,100.0,100.0,100.0,Top 25% of geographies,30.3,9.8,0.0,0.0,51-75% of geographies,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
528,38363,,Outlying,2.5,139.0,22.0,22.1,37.8,0.0,3.9,Top 25% of geographies,19.6,77.0,77.5,37.0,,99.8,26-50% of geographies,-28.8,396.0,58.0,120.0,218.0,78.0,36.0,42.0,,,,,,2.0,,2.0,,,,,,14195492.0,1979145.0,3562003.0,8654344.0,2336477.0,1372729.0,963748.0,,,,,,14686.0,,14686.0,,,,,,85.0,84.1,92.9,100.0,100.0,26-50% of geographies,16.3,9.3,0.0,0.0,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
529,38365,,Outlying,,0.0,,,,,,,,,,,,,,,8.0,,4.0,4.0,,,,,,,,,,,,,,,,,179536.0,,106598.0,72938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,38366,"Jackson, TN",Central,6.3,138.0,5.2,4.7,8.7,100.0,45.5,Bottom 25% of geographies,8.7,87.0,89.9,88.7,,0.0,Top 25% of geographies,-11.0,62.0,6.0,20.0,36.0,12.0,2.0,10.0,,6.0,4.0,2.0,,,,,,,,,,4784916.0,86666.0,400962.0,4297288.0,196216.0,3750.0,192466.0,,123746.0,82916.0,40830.0,,,,,,,,,,84.7,86.7,92.0,,52.4,26-50% of geographies,27.8,20.2,,95.5,51-75% of geographies,51-75% of geographies,,Top 25% of geographies
531,38367,,Outlying,6.0,165.0,9.3,9.5,8.5,,0.0,26-50% of geographies,-26.5,79.1,79.1,80.3,,,51-75% of geographies,17.0,140.0,8.0,52.0,80.0,38.0,4.0,34.0,,2.0,,2.0,,4.0,,,4.0,,,,,2867915.0,493698.0,859453.0,1514764.0,775073.0,254672.0,520403.0,,34826.0,,34826.0,,83340.0,,,83340.0,,,,,82.7,82.5,83.6,,100.0,26-50% of geographies,11.2,18.7,,,Bottom 25% of geographies,51-75% of geographies,,
532,38368,,Outlying,0.0,0.0,13.5,14.2,,,,51-75% of geographies,,77.7,77.3,,,,51-75% of geographies,,116.0,18.0,22.0,76.0,30.0,16.0,14.0,,2.0,2.0,,,,,,,,,,,3912396.0,180978.0,2418624.0,1312794.0,280092.0,139314.0,140778.0,,41664.0,41664.0,,,,,,,,,,,70.5,69.6,,,,Bottom 25% of geographies,18.6,,,,26-50% of geographies,,,
533,38369,"Jackson, TN",Outlying,2.3,38.0,8.4,8.9,10.5,0.0,0.0,26-50% of geographies,6.4,83.6,83.2,66.3,100.0,78.7,51-75% of geographies,1.7,140.0,18.0,70.0,52.0,14.0,,14.0,,,,,,6.0,,6.0,,,,,,2996288.0,181058.0,1845830.0,969400.0,203440.0,,203440.0,,,,,,144522.0,,144522.0,,,,,,86.3,86.4,44.7,100.0,75.0,26-50% of geographies,17.6,0.0,0.0,0.0,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
534,38370,,Outlying,10.9,105.0,10.1,11.1,4.8,,0.0,26-50% of geographies,-5.8,78.0,76.9,86.1,,0.0,51-75% of geographies,14.5,12.0,,,12.0,2.0,,,2.0,,,,,,,,,,,,,124506.0,,,124506.0,7304.0,,,7304.0,,,,,,,,,,,,,94.5,95.7,83.8,,100.0,Top 25% of geographies,14.7,0.0,,0.0,26-50% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies
535,38371,,Outlying,0.0,0.0,16.2,16.9,,,0.0,51-75% of geographies,,87.0,86.6,,,97.9,Top 25% of geographies,,64.0,2.0,20.0,42.0,12.0,,12.0,,,,,,,,,,,,,,830708.0,53476.0,305991.0,471242.0,221854.0,,221854.0,,,,,,,,,,,,,,88.0,87.2,,,100.0,26-50% of geographies,12.2,,,66.7,Bottom 25% of geographies,,,Top 25% of geographies
536,38372,,Outlying,3.3,573.0,18.4,19.2,9.5,1.0,36.0,Top 25% of geographies,-52.6,70.3,70.9,39.1,0.0,35.2,26-50% of geographies,-18.7,1144.0,136.0,378.0,630.0,218.0,66.0,146.0,6.0,8.0,4.0,4.0,,2.0,,2.0,,8.0,,6.0,2.0,54458812.0,3362412.0,31674498.0,19421902.0,8142775.0,1055606.0,7034590.0,52580.0,59010.0,2766.0,56244.0,,2726774.0,,2726774.0,,265690.0,,238240.0,27450.0,83.3,82.4,100.0,100.0,60.3,26-50% of geographies,16.0,8.7,57.8,33.1,26-50% of geographies,26-50% of geographies,51-75% of geographies,Top 25% of geographies
537,38374,,Outlying,0.2,4.0,30.3,30.0,100.0,,0.0,Top 25% of geographies,33.3,75.4,75.4,,,99.6,26-50% of geographies,,172.0,14.0,30.0,128.0,24.0,8.0,16.0,,,,,,,,,,,,,,3423568.0,217060.0,671306.0,2535200.0,378683.0,127148.0,251535.0,,,,,,,,,,,,,,83.7,84.2,,,100.0,26-50% of geographies,9.5,0.0,,38.0,Bottom 25% of geographies,Bottom 25% of geographies,,Top 25% of geographies
538,38375,,Outlying,10.6,843.0,15.6,16.9,8.4,0.0,23.9,51-75% of geographies,-15.5,72.0,74.9,47.8,,,26-50% of geographies,-21.7,498.0,68.0,160.0,270.0,108.0,36.0,70.0,2.0,12.0,4.0,8.0,,2.0,2.0,,,2.0,,2.0,,17229062.0,1224604.0,7880473.0,8123984.0,1905753.0,524226.0,1277248.0,104280.0,258488.0,96414.0,162074.0,,7680.0,7680.0,,,222286.0,,222286.0,,83.0,82.4,81.7,100.0,98.5,26-50% of geographies,13.4,0.0,0.0,0.0,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies
539,38376,,Outlying,20.4,65.0,36.7,46.1,0.0,,,Top 25% of geographies,,58.9,99.9,0.0,,,Bottom 25% of geographies,,8.0,2.0,4.0,2.0,4.0,,4.0,,,,,,,,,,,,,,453476.0,41666.0,36734.0,375074.0,36734.0,,36734.0,,,,,,,,,,,,,,100.0,100.0,100.0,,,Top 25% of geographies,7.5,0.0,,,Bottom 25% of geographies,Bottom 25% of geographies,,
540,38379,,Outlying,0.0,0.0,20.5,20.5,,0.0,,Top 25% of geographies,,70.6,70.6,,,,26-50% of geographies,,46.0,12.0,20.0,14.0,20.0,10.0,10.0,,,,,,,,,,,,,,2759829.0,151276.0,2487977.0,120576.0,166234.0,88308.0,77928.0,,,,,,,,,,,,,,81.0,81.0,,100.0,,Bottom 25% of geographies,14.4,,0.0,,Bottom 25% of geographies,,Bottom 25% of geographies,
541,38380,,Outlying,0.0,0.0,28.3,20.5,,,,Top 25% of geographies,,92.0,92.0,,,,Top 25% of geographies,,26.0,2.0,6.0,18.0,4.0,,4.0,,,,,,,,,,,,,,396048.0,81936.0,123692.0,190420.0,107132.0,,107132.0,,,,,,,,,,,,,,89.0,87.8,,,,51-75% of geographies,12.8,,,,Bottom 25% of geographies,,,
542,38381,,Outlying,35.2,623.0,24.4,31.7,8.7,,100.0,Top 25% of geographies,-13.9,65.7,64.8,65.7,,,Bottom 25% of geographies,-13.1,92.0,20.0,32.0,40.0,12.0,2.0,8.0,2.0,10.0,6.0,4.0,,,,,,,,,,3680365.0,1020464.0,1985670.0,674232.0,881396.0,403200.0,466424.0,11772.0,196488.0,113994.0,82494.0,,,,,,,,,,59.5,68.5,43.2,,100.0,Bottom 25% of geographies,6.3,14.2,,,Bottom 25% of geographies,26-50% of geographies,,
543,38382,"Jackson, TN",Outlying,17.2,1472.0,19.5,14.3,23.8,0.0,19.8,Top 25% of geographies,-16.0,61.2,65.4,31.4,,0.0,Bottom 25% of geographies,-28.7,508.0,84.0,126.0,298.0,108.0,32.0,74.0,2.0,14.0,4.0,10.0,,8.0,2.0,6.0,,4.0,4.0,,,20800822.0,880850.0,4534453.0,15385520.0,3512214.0,355288.0,3139126.0,17800.0,170022.0,40954.0,129068.0,,93758.0,1950.0,91808.0,,42000.0,42000.0,,,82.8,80.2,83.8,100.0,87.7,26-50% of geographies,17.4,13.3,92.3,36.7,26-50% of geographies,26-50% of geographies,Top 25% of geographies,Top 25% of geographies
544,38387,,Outlying,0.0,0.0,1.7,1.8,,,0.0,Bottom 25% of geographies,,82.0,89.3,,,0.0,51-75% of geographies,,30.0,2.0,4.0,24.0,4.0,2.0,2.0,,,,,,,,,,,,,,449587.0,39738.0,71666.0,338184.0,81404.0,39738.0,41666.0,,,,,,,,,,,,,,71.9,70.2,,,100.0,Bottom 25% of geographies,20.1,,,0.0,26-50% of geographies,,,Bottom 25% of geographies
